Country,Latitude,Longitude
GB,50.573105,-2.4943182
GB,50.84135,-2.781234
GB,50.753834,-2.212665
GB,50.66304,-2.495262
GB,50.930233,-2.9250376
GB,50.840313,-2.9232583
GB,50.751423,-2.7797363
GB,50.84135,-2.781234
GB,50.6639,-2.2122586
GB,50.933357,-2.355805
GB,50.84135,-2.781234
GB,50.573105,-2.4943182
GB,50.573105,-2.4943182
GB,50.75039,-2.9214883
GB,50.751423,-2.7797363
GB,50.75297,-2.4962103
GB,50.754005,-2.0708885
GB,50.66407,-2.070753
GB,50.932835,-2.4981217
GB,50.663555,-2.353762
GB,50.66407,-2.070753
GB,50.84377,-2.2130737
GB,50.573105,-2.4943182
GB,50.66407,-2.070753
GB,50.751423,-2.7797363
GB,50.75039,-2.9214883
GB,50.573105,-2.4943182
GB,50.751423,-2.7797363
GB,50.932835,-2.4981217
GB,50.662354,-2.6367571
GB,50.75297,-2.4962103
GB,50.754005,-2.0708885
GB,50.84135,-2.781234
GB,50.573105,-2.4943182
GB,50.75349,-2.3544395
GB,50.753834,-2.212665
GB,50.75349,-2.3544395
GB,50.751423,-1.2202638
GB,50.57413,-1.9293817
GB,50.84135,-1.218766
GB,50.66046,-1.0802728
GB,50.84135,-1.218766
GB,50.843426,-1.6448796
GB,50.751423,-1.2202638
GB,50.75349,-1.6455606
GB,50.66407,-1.9292469
GB,50.754005,-1.9291114
GB,50.66046,-1.0802728
GB,50.66149,-1.2217541
GB,50.932144,-1.3595661
GB,50.84135,-1.218766
GB,50.752285,-1.3620236
GB,50.84394,-1.9289752
GB,50.66149,-1.2217541
GB,50.66407,-1.9292469
GB,50.840313,-1.0767416
GB,50.84135,-1.218766
GB,50.754005,-1.9291114
GB,50.66407,-1.9292469
GB,50.84394,-1.9289752
GB,50.931274,-1.2172604
GB,50.66407,-1.9292469
GB,50.754005,-1.9291114
GB,50.662354,-1.363243
GB,50.754005,-1.9291114
GB,50.75297,-1.5037897
GB,50.571564,-1.2232367
GB,50.66046,-1.0802728
GB,50.932835,-1.5018781
GB,50.843426,-1.6448796
GB,50.84394,-1.9289752
GB,50.751423,-1.2202638
GB,50.754005,-1.9291114
GB,50.751423,-1.2202638
GB,50.84377,-1.7869264
GB,50.753834,-1.7873349
GB,50.83772,-0.7927215
GB,50.834435,-0.50874895
GB,50.832535,-0.366784
GB,50.83772,-0.7927215
GB,50.834435,-0.50874895
GB,50.832535,-0.366784
GB,50.9873,0.92123765
GB,50.825794,0.059008896
Ireland,51.469986,-9.396667
IE,51.556004,-9.65834
Ireland,51.592796,-9.631322
IE,51.746937,-8.362016
IE,51.927063,-7.7819223
Ireland,51.948444,-7.7134924
Ireland,51.948444,-7.7134924
GB,51.721813,-4.2442775
GB,51.715927,-4.533574
GB,51.795567,-4.9732146
GB,51.715927,-4.533574
GB,51.724487,-4.099594
GB,51.975163,-4.9850984
GB,51.721813,-4.2442775
GB,51.10414,-3.4999142
GB,51.377186,-3.221417
GB,51.468506,-3.0798671
GB,51.194042,-3.502832
GB,51.10414,-3.4999142
GB,51.4655,-3.3677528
GB,51.46709,-3.2238162
GB,51.28868,-3.0756438
GB,51.192116,-3.645898
GB,51.5632,-2.216419
GB,51.292545,-2.5020041
GB,51.313095,-2.8394432
GB,51.297302,-2.4375057
GB,51.404514,-2.5966866
GB,51.110077,-2.9286234
GB,51.110077,-2.9286234
GB,51.110077,-2.9286234
GB,51.111996,-2.6429167
GB,51.112694,-2.500053
GB,51.292545,-2.5020041
GB,51.324524,-2.3659997
GB,51.38335,-2.2155697
GB,51.503197,-2.6412022
GB,51.561604,-2.6492372
GB,51.020157,-2.926826
GB,51.404514,-2.5966866
GB,51.32209,-2.8396072
GB,51.563377,-2.07214
GB,51.297302,-2.4375057
GB,51.111122,-2.785774
GB,51.313095,-2.8394432
GB,51.290966,-2.7888398
GB,51.422348,-2.6256864
GB,51.56614,-2.6420872
GB,51.831352,-2.6531086
GB,51.470802,-2.7919376
GB,51.56614,-2.6420872
GB,51.56614,-2.6420872
GB,51.471687,-2.64796
GB,51.381767,-2.6466894
GB,51.563377,-1.9278601
GB,51.470802,-1.2080625
GB,51.023636,-1.7861029
GB,51.76992,-1.2253041
GB,51.562847,-1.6393042
GB,51.38247,-1.4970126
GB,51.650635,-1.2049326
GB,51.380886,-1.2096153
GB,51.650635,-1.2049326
GB,51.46974,-1.0640929
GB,51.559654,-1.0622483
GB,51.650635,-1.2049326
GB,51.3719,-0.3476622
GB,51.46179,-0.34441733
GB,51.10414,-0.5000857
GB,51.89081,-0.4813017
GB,51.749332,-0.036901973
GB,51.64156,-0.33787692
GB,51.459667,-0.20052691
GB,51.195793,-0.6402495
GB,51.285698,-0.63759583
GB,51.913185,-0.4732762
GB,51.80645,-0.20633224
GB,51.547245,-0.05282695
GB,51.287277,-0.7809699
GB,51.367496,-0.060462873
GB,51.3719,-0.3476622
GB,51.10589,-0.6428895
GB,51.652573,-0.17120911
GB,51.373837,-0.4912877
GB,51.10589,-0.6428895
GB,51.108856,-0.92853636
GB,51.959908,-0.2751786
GB,51.190018,-0.2110521
GB,51.556995,-0.7737722
GB,51.287277,-0.7809699
GB,51.377186,-0.7785831
GB,51.4655,-0.63224727
GB,51.558414,-0.9180047
GB,51.19737,-0.7833445
GB,51.463734,-0.4883246
GB,51.18774,-0.06802027
GB,51.468506,-0.9201329
GB,51.54955,-0.19698207
GB,51.279903,-0.2075618
GB,51.64156,-0.33787692
GB,51.3719,-0.3476622
GB,51.27762,-0.06425132
GB,51.558414,-0.9180047
GB,51.3756,-0.63492846
GB,51.108856,-0.92853636
GB,51.916595,-0.76399904
GB,51.28394,-0.49423552
GB,51.625156,-0.14341338
GB,51.72601,-0.2696157
GB,51.551674,-0.34115562
GB,51.3719,-0.3476622
GB,51.4655,-0.63224727
GB,51.950493,-0.24643306
GB,51.378593,-0.92225003
GB,51.27762,-0.06425132
GB,51.3719,-0.3476622
GB,51.643517,-0.48235214
GB,51.192116,-0.35410187
GB,51.10589,-0.6428895
GB,51.195793,-0.6402495
GB,51.369785,-0.20405345
GB,51.28201,-0.35089034
GB,51.10589,-0.6428895
GB,51.459667,-0.20052691
GB,51.19737,-0.7833445
GB,51.45737,-0.056654796
GB,51.27762,-0.06425132
GB,51.64156,-0.33787692
GB,51.553627,-0.48534614
GB,51.67668,-0.2787296
GB,51.194042,-0.49716815
GB,51.639427,-0.19341879
GB,51.108856,-0.92853636
GB,51.01894,-0.93061024
GB,51.378593,-0.92225003
GB,51.3719,-0.3476622
GB,51.909054,-0.18261707
GB,51.46709,-0.77618384
GB,51.367496,-0.060462873
GB,51.3756,-0.63492846
GB,51.194042,-0.49716815
GB,51.3719,-0.3476622
GB,51.287277,-0.7809699
GB,51.377186,-0.7785831
GB,51.3756,-0.63492846
GB,51.190018,-0.2110521
GB,51.192116,-0.35410187
GB,51.353413,0.6571666
GB,51.811665,0.24874003
GB,51.452248,0.23102868
GB,51.452248,0.23102868
GB,51.452248,0.23102868
GB,51.4549,0.08719756
GB,51.26674,0.50878125
GB,51.622894,0.6728886
GB,51.176895,0.5038991
GB,51.36239,0.22665794
GB,51.26674,0.50878125
GB,51.350067,0.8006177
GB,51.34655,0.9440405
GB,51.44942,0.37483713
GB,51.365032,0.08310807
GB,51.090015,0.3563729
GB,51.44942,0.37483713
GB,51.71896,0.38893816
GB,51.44642,0.51862144
GB,51.365032,0.08310807
GB,51.452248,0.23102868
GB,51.542103,0.2354221
GB,51.350067,0.8006177
GB,51.88537,0.97914094
GB,51.35658,0.5136886
GB,51.342854,1.0874336
GB,51.342854,1.0874336
BE,51.069,3.72
BE,51.052,3.734
BE,51.052,3.734
BE,51.052,3.734
BE,51.069,3.706
BE,51.017,4.248
Ireland,52.029472,-7.871566
Ireland,52.031376,-7.8484664
Ireland,52.346558,-7.7123895
Ireland,52.159847,-7.189374
Ireland,52.242577,-7.0125537
Ireland,52.22632,-7.4980454
Ireland,52.193336,-6.9822044
Ireland,52.426327,-6.956998
Ireland,52.255497,-6.999819
GB,52.443325,-4.1336155
GB,52.443325,-4.1336155
GB,52.263626,-4.1249757
GB,52.37264,-2.073451
GB,52.912086,-2.0743604
GB,52.102356,-2.365032
GB,52.46255,-2.0736005
GB,52.82218,-2.0742068
GB,52.55246,-2.073751
GB,52.82218,-2.0742068
GB,52.731167,-2.518367
GB,52.372456,-2.2203524
GB,52.46255,-2.0736005
GB,52.46255,-2.0736005
GB,52.01298,-2.0728607
GB,52.552277,-2.2212522
GB,52.999187,-1.1803833
GB,52.552277,-1.7787479
GB,52.91097,-1.479489
GB,52.19263,-1.7805377
GB,52.91097,-1.479489
GB,52.999187,-1.1803833
GB,52.46255,-1.9263994
GB,52.372456,-1.7796475
GB,52.282726,-1.9266976
GB,52.00109,-0.3245902
GB,52.00109,-0.3245902
GB,52.18284,-0.46405694
GB,52.09639,-0.75903547
GB,52.006493,-0.7615237
GB,52.00109,-0.3245902
GB,52.00109,-0.3245902
GB,52.09097,-0.32122493
GB,52.00487,-0.6158642
GB,52.434544,0.57461053
GB,52.173775,0.120689936
GB,52.263626,0.1249758
GB,52.25163,0.7105417
GB,52.263626,0.1249758
GB,52.434544,0.57461053
GB,52.317932,1.5952591
GB,52.150948,1.1430744
GB,52.317932,1.5952591
GB,52.142803,1.4349086
GB,52.232555,1.4418402
GB,52.40767,1.6025597
GB,52.962803,1.0527366
GB,52.492817,1.7569042
GB,52.13846,1.5807723
GB,52.317932,1.5952591
GB,52.412052,1.4558129
GB,52.232555,1.4418402
GB,53.590527,-3.0727732
GB,53.536045,-3.131758
GB,53.465714,-2.949099
GB,53.483448,-2.9796386
GB,53.45116,-2.286135
GB,53.483448,-2.9796386
GB,53.483448,-2.9796386
GB,53.465714,-2.949099
GB,53.45129,-2.2258966
GB,53.483448,-2.9796386
GB,53.45129,-2.2258966
GB,53.45129,-2.2258966
GB,53.541374,-2.0754585
GB,53.358746,-1.1735004
GB,53.358746,-1.1735004
GB,53.361015,-1.6243013
GB,54.051018,-4.673565
GB,54.323708,-4.537412
GB,54.047527,-4.8261404
GB,54.326843,-4.383782
GB,54.137306,-4.8322535
GB,54.237038,-4.3786
GB,54.144115,-4.526413
South Korea,65.0,157.0
